date	n_day	regime	inoculant	treatment	sample	shoot_side_area	shoot_height
26/06/25	21	WW	NOI	WW_NOI	1	3109.827497	405.2455418
26/06/25	21	WW	NOI	WW_NOI	2	2863.940699	389.5946795
26/06/25	21	WW	NOI	WW_NOI	3	3427.418259	407.760859
26/06/25	21	WW	NOI	WW_NOI	4	1908.51271	415.8657698
26/06/25	21	WW	NOI	WW_NOI	5	3347.669078	415.8657698
26/06/25	21	WW	NOI	WW_NOI	6	3080.770988	413.3504526
26/06/25	21	WW	NOI	WW_NOI	7	2749.120625	398.5380294
26/06/25	21	WW	NOI	WW_NOI	8	2280.467262	382.6076874
27/06/25	22	WW	NOI	WW_NOI	1	2540.023116	411.6735745
27/06/25	22	WW	NOI	WW_NOI	2	3316.347412	421.1758838
27/06/25	22	WW	NOI	WW_NOI	3	2354.905038	416.1452495
27/06/25	22	WW	NOI	WW_NOI	4	3879.043882	404.9660621
27/06/25	22	WW	NOI	WW_NOI	5	3164.738049	372.2669391
27/06/25	22	WW	NOI	WW_NOI	6	3445.070869	397.4201106
27/06/25	22	WW	NOI	WW_NOI	7	3396.018483	340.9652145
27/06/25	22	WW	NOI	WW_NOI	8	3023.907713	419.4990057
28/06/25	23	WW	NOI	WW_NOI	1	3969.57209	386.7998827
28/06/25	23	WW	NOI	WW_NOI	2	3506.542568	402.1712653
28/06/25	23	WW	NOI	WW_NOI	3	4152.034466	413.6299323
28/06/25	23	WW	NOI	WW_NOI	4	3447.960898	353.5418003
28/06/25	23	WW	NOI	WW_NOI	5	2556.03544	415.8657698
28/06/25	23	WW	NOI	WW_NOI	6	3925.83111	416.4247292
28/06/25	23	WW	NOI	WW_NOI	7	3088.972422	421.1758838
28/06/25	23	WW	NOI	WW_NOI	8	3287.212794	411.6735745
29/06/25	24	WW	NOI	WW_NOI	1	4447.910956	417.5426479
29/06/25	24	WW	NOI	WW_NOI	2	3819.681123	402.1712653
29/06/25	24	WW	NOI	WW_NOI	3	4755.738106	413.6299323
29/06/25	24	WW	NOI	WW_NOI	4	4076.034512	402.450745
29/06/25	24	WW	NOI	WW_NOI	5	3028.35992	415.8657698
29/06/25	24	WW	NOI	WW_NOI	6	3722.904204	398.2585497
29/06/25	24	WW	NOI	WW_NOI	7	3834.834248	420.8964041
29/06/25	24	WW	NOI	WW_NOI	8	3017.11224	335.0961411
