date	n_day	regime	inoculant	treatment	FvFm	FvFo	PhiPSII
13/06/25	8	NW	MIX1	NW_MIX1	0.820601786	4.574472992	0.616153157
13/06/25	8	NW	MIX1	NW_MIX1	0.810065749	4.265587323	0.606962398
13/06/25	8	NW	MIX1	NW_MIX1	0.823603963	4.670647931	0.637101482
13/06/25	8	NW	MIX1	NW_MIX1	0.815004091	4.408281816	0.627642989
13/06/25	8	NW	MIX1	NW_MIX1	0.809032376	4.236531448	0.613049724
13/06/25	8	NW	MIX1	NW_MIX1	0.809298404	4.248940979	0.607335341
13/06/25	8	NW	MIX1	NW_MIX1	0.816757451	4.458899696	0.604311611
13/06/25	8	NW	MIXR	NW_MIXR	0.808518407	4.222434084	0.638304605
13/06/25	8	NW	MIXR	NW_MIXR	0.820051495	4.557145377	0.650659794
13/06/25	8	NW	MIXR	NW_MIXR	0.819207096	4.531190531	0.650983636
13/06/25	8	NW	MIXR	NW_MIXR	0.824113491	4.685484398	0.648934958
13/06/25	8	NW	MIXR	NW_MIXR	0.815280064	4.413600849	0.646871606
13/06/25	8	NW	MIXR	NW_MIXR	0.819361237	4.535910372	0.6404336
13/06/25	8	NW	MIXR	NW_MIXR	0.814278531	4.384407122	0.656951941
13/06/25	8	NW	MIXR	NW_MIXR	0.815493733	4.419870106	0.632512147
13/06/25	8	NW	NOI	NW_NOI	0.807973529	4.207615356	0.630921247
13/06/25	8	NW	NOI	NW_NOI	0.818219646	4.501144544	0.637336837
13/06/25	8	NW	NOI	NW_NOI	0.81665382	4.454163255	0.645566724
13/06/25	8	NW	NOI	NW_NOI	0.818991734	4.524609582	0.630144994
13/06/25	8	NW	NOI	NW_NOI	0.821091339	4.589444335	0.628666748
13/06/25	8	NW	NOI	NW_NOI	0.810291009	4.271231463	0.632313154
13/06/25	8	NW	NOI	NW_NOI	0.813909288	4.373723323	0.635554412
13/06/25	8	NW	NOI	NW_NOI	0.816278773	4.44302918	0.643931178
13/06/25	8	WW	MIX1	WW_MIX1	0.811119435	4.294350955	0.639456023
13/06/25	8	WW	MIX1	WW_MIX1	0.820556249	4.572776962	0.631551217
13/06/25	8	WW	MIX1	WW_MIX1	0.817900368	4.491499305	0.660601572
13/06/25	8	WW	MIX1	WW_MIX1	0.818091667	4.497274281	0.643810655
13/06/25	8	WW	MIX1	WW_MIX1	0.815273314	4.413403027	0.673702877
13/06/25	8	WW	MIX1	WW_MIX1	0.821865212	4.613726606	0.65820184
13/06/25	8	WW	MIX1	WW_MIX1	0.814699714	4.396645732	0.662046853
13/06/25	8	WW	MIX1	WW_MIX1	0.823883907	4.678072806	0.647200079
13/06/25	8	WW	MIXR	WW_MIXR	0.83090095	4.913693774	0.655816196
13/06/25	8	WW	MIXR	WW_MIXR	0.814882291	4.401968321	0.656781818
13/06/25	8	WW	MIXR	WW_MIXR	0.808738023	4.228430743	0.646774223
13/06/25	8	WW	MIXR	WW_MIXR	0.815672993	4.425140984	0.665128418
13/06/25	8	WW	MIXR	WW_MIXR	0.806914882	4.179063041	0.629458796
13/06/25	8	WW	MIXR	WW_MIXR	0.822767084	4.642292778	0.647251704
13/06/25	8	WW	MIXR	WW_MIXR	0.825710504	4.73758042	0.625970804
13/06/25	8	WW	MIXR	WW_MIXR	0.817940961	4.504024294	0.669737485
13/06/25	8	WW	NOI	WW_NOI	0.816286627	4.443261876	0.669333107
13/06/25	8	WW	NOI	WW_NOI	0.8264515	4.762078035	0.633102253
13/06/25	8	WW	NOI	WW_NOI	0.811700506	4.310688739	0.658977869
13/06/25	8	WW	NOI	WW_NOI	0.818024571	4.495247372	0.659657314
13/06/25	8	WW	NOI	WW_NOI	0.807332748	4.190295662	0.650631767
13/06/25	8	WW	NOI	WW_NOI	0.822357545	4.629284961	0.6485869
13/06/25	8	WW	NOI	WW_NOI	0.814541704	4.392047823	0.641189803
13/06/25	8	WW	NOI	WW_NOI	0.817203354	4.470559897	0.628792104
14/06/25	9	NW	MIX1	NW_MIX1	0.810622114	4.280447574	0.635418218
14/06/25	9	NW	MIX1	NW_MIX1	0.821876592	4.614085264	0.613844919
14/06/25	9	NW	MIX1	NW_MIX1	0.812105863	4.322145845	0.617436468
14/06/25	9	NW	MIX1	NW_MIX1	0.820653628	4.575802773	0.643817409
14/06/25	9	NW	MIX1	NW_MIX1	0.810827307	4.286175221	0.645000776
14/06/25	9	NW	MIX1	NW_MIX1	0.809571555	4.251316303	0.626664395
14/06/25	9	NW	MIX1	NW_MIX1	0.814175271	4.384844564	0.607777025
14/06/25	9	NW	MIX1	NW_MIX1	0.81356984	4.36393897	0.607093337
14/06/25	9	NW	MIXR	NW_MIXR	0.817271173	4.472590268	0.6567977
14/06/25	9	NW	MIXR	NW_MIXR	0.822941518	4.647851439	0.662302928
14/06/25	9	NW	MIXR	NW_MIXR	0.822586987	4.636565102	0.654544163
14/06/25	9	NW	MIXR	NW_MIXR	0.827472164	4.796166134	0.646414078
14/06/25	9	NW	MIXR	NW_MIXR	0.81430795	4.385260175	0.656884063
14/06/25	9	NW	MIXR	NW_MIXR	0.814467798	4.389899908	0.662954262
14/06/25	9	NW	MIXR	NW_MIXR	0.810815286	4.285839309	0.669140293
14/06/25	9	NW	MIXR	NW_MIXR	0.817208936	4.470726964	0.646035017
14/06/25	9	NW	NOI	NW_NOI	0.811082379	4.29331248	0.641230136
14/06/25	9	NW	NOI	NW_NOI	0.817574914	4.481702215	0.636534249
14/06/25	9	NW	NOI	NW_NOI	0.818664727	4.514646888	0.633688216
14/06/25	9	NW	NOI	NW_NOI	0.819408235	4.53735106	0.634684396
14/06/25	9	NW	NOI	NW_NOI	0.819725323	4.547090787	0.63610813
14/06/25	9	NW	NOI	NW_NOI	0.807126507	4.18474562	0.631430551
14/06/25	9	NW	NOI	NW_NOI	0.812751006	4.34048263	0.634378363
14/06/25	9	NW	NOI	NW_NOI	0.815190441	4.41419024	0.635596408
14/06/25	9	WW	MIX1	WW_MIX1	0.816937769	4.462623242	0.653788579
14/06/25	9	WW	MIX1	WW_MIX1	0.821023196	4.587316208	0.630608613
14/06/25	9	WW	MIX1	WW_MIX1	0.81993924	4.55368087	0.649082008
14/06/25	9	WW	MIX1	WW_MIX1	0.82651802	4.764287442	0.665037543
14/06/25	9	WW	MIX1	WW_MIX1	0.818614929	4.513132885	0.672428128
14/06/25	9	WW	MIX1	WW_MIX1	0.827986924	4.813511519	0.668304589
14/06/25	9	WW	MIX1	WW_MIX1	0.817323937	4.47417097	0.66206435
14/06/25	9	WW	MIX1	WW_MIX1	0.824157731	4.686914802	0.631445836
14/06/25	9	WW	MIXR	WW_MIXR	0.827497997	4.797034136	0.666205341
14/06/25	9	WW	MIXR	WW_MIXR	0.8239583	4.680472307	0.657657033
14/06/25	9	WW	MIXR	WW_MIXR	0.816404384	4.44675314	0.651934835
14/06/25	9	WW	MIXR	WW_MIXR	0.823007908	4.649969932	0.649217821
14/06/25	9	WW	MIXR	WW_MIXR	0.812366334	4.329533975	0.642556008
14/06/25	9	WW	MIXR	WW_MIXR	0.823489541	4.665386669	0.666133559
14/06/25	9	WW	MIXR	WW_MIXR	0.824996463	4.714170212	0.640907443
14/06/25	9	WW	MIXR	WW_MIXR	0.820120272	4.559270131	0.660670495
14/06/25	9	WW	NOI	WW_NOI	0.81461098	4.394062702	0.66022534
14/06/25	9	WW	NOI	WW_NOI	0.825980015	4.746466426	0.641425604
14/06/25	9	WW	NOI	WW_NOI	0.821286411	4.595545392	0.659194508
14/06/25	9	WW	NOI	WW_NOI	0.824142161	4.686411289	0.668714377
14/06/25	9	WW	NOI	WW_NOI	0.809558934	4.250968287	0.647370433
14/06/25	9	WW	NOI	WW_NOI	0.825565141	4.73279909	0.650611047
14/06/25	9	WW	NOI	WW_NOI	0.814276261	4.384341299	0.662050106
14/06/25	9	WW	NOI	WW_NOI	0.818748435	4.517193745	0.624285406
15/06/25	10	NW	MIX1	NW_MIX1	0.81840524	4.511666366	0.629789515
15/06/25	10	NW	MIX1	NW_MIX1	0.822524752	4.634588543	0.642018851
15/06/25	10	NW	MIX1	NW_MIX1	0.810673269	4.281874328	0.620372852
15/06/25	10	NW	MIX1	NW_MIX1	0.8220177	4.618536226	0.649202385
15/06/25	10	NW	MIX1	NW_MIX1	0.810549548	4.27842499	0.636996123
15/06/25	10	NW	MIX1	NW_MIX1	0.806976836	4.180725348	0.626916677
15/06/25	10	NW	MIX1	NW_MIX1	0.804639721	4.123522495	0.632718677
15/06/25	10	NW	MIX1	NW_MIX1	0.796392778	3.911417148	0.634002154
15/06/25	10	NW	MIXR	NW_MIXR	0.817229373	4.471338668	0.640970036
15/06/25	10	NW	MIXR	NW_MIXR	0.824159694	4.686978277	0.654596951
15/06/25	10	NW	MIXR	NW_MIXR	0.819153532	4.529552294	0.66204107
15/06/25	10	NW	MIXR	NW_MIXR	0.824431999	4.695798762	0.637834693
15/06/25	10	NW	MIXR	NW_MIXR	0.807955896	4.207137209	0.649304327
15/06/25	10	NW	MIXR	NW_MIXR	0.809449123	4.247942247	0.65780305
15/06/25	10	NW	MIXR	NW_MIXR	0.816943112	4.468585717	0.654173971
15/06/25	10	NW	MIXR	NW_MIXR	0.816222164	4.44135256	0.637710522
15/06/25	10	NW	NOI	NW_NOI	0.812781637	4.341835733	0.640204653
15/06/25	10	NW	NOI	NW_NOI	0.816195157	4.440859642	0.635320478
15/06/25	10	NW	NOI	NW_NOI	0.81689857	4.461961965	0.635682989
15/06/25	10	NW	NOI	NW_NOI	0.816451553	4.449566953	0.634578557
15/06/25	10	NW	NOI	NW_NOI	0.815248572	4.415857989	0.63689844
15/06/25	10	NW	NOI	NW_NOI	0.809171795	4.240917547	0.631845777
15/06/25	10	NW	NOI	NW_NOI	0.809786223	4.25852026	0.632265206
15/06/25	10	NW	NOI	NW_NOI	0.812396945	4.333473879	0.635336644
15/06/25	10	WW	MIX1	WW_MIX1	0.815650128	4.424732739	0.649776431
15/06/25	10	WW	MIX1	WW_MIX1	0.824114926	4.687288068	0.645131372
15/06/25	10	WW	MIX1	WW_MIX1	0.81909223	4.527799716	0.659118
15/06/25	10	WW	MIX1	WW_MIX1	0.820352901	4.573032436	0.663787128
15/06/25	10	WW	MIX1	WW_MIX1	0.820528841	4.572559619	0.664854604
15/06/25	10	WW	MIX1	WW_MIX1	0.826003014	4.747973248	0.665119588
15/06/25	10	WW	MIX1	WW_MIX1	0.812226618	4.329495827	0.660952551
15/06/25	10	WW	MIX1	WW_MIX1	0.823179412	4.655623171	0.646256673
15/06/25	10	WW	MIXR	WW_MIXR	0.822015321	4.62379752	0.651023645
15/06/25	10	WW	MIXR	WW_MIXR	0.819849781	4.553811655	0.649783304
15/06/25	10	WW	MIXR	WW_MIXR	0.81502532	4.406445813	0.652031559
15/06/25	10	WW	MIXR	WW_MIXR	0.822661594	4.638957929	0.653541727
15/06/25	10	WW	MIXR	WW_MIXR	0.817742712	4.491527663	0.637489066
15/06/25	10	WW	MIXR	WW_MIXR	0.822273424	4.626883988	0.663222348
15/06/25	10	WW	MIXR	WW_MIXR	0.818971965	4.530130966	0.637477725
15/06/25	10	WW	MIXR	WW_MIXR	0.81729409	4.47458661	0.65284994
15/06/25	10	WW	NOI	WW_NOI	0.81624494	4.442027007	0.658238945
15/06/25	10	WW	NOI	WW_NOI	0.827462302	4.795834828	0.649967689
15/06/25	10	WW	NOI	WW_NOI	0.819871784	4.551601092	0.668265572
15/06/25	10	WW	NOI	WW_NOI	0.822903655	4.646643918	0.652941569
15/06/25	10	WW	NOI	WW_NOI	0.811933984	4.317281767	0.661020378
15/06/25	10	WW	NOI	WW_NOI	0.820680275	4.576631363	0.644393619
15/06/25	10	WW	NOI	WW_NOI	0.816268884	4.442736212	0.657276035
15/06/25	10	WW	NOI	WW_NOI	0.819686562	4.545898369	0.65601483
16/06/25	11	NW	MIX1	NW_MIX1	0.819984066	4.5550638	0.656258212
16/06/25	11	NW	MIX1	NW_MIX1	0.813530776	4.36281525	0.640250605
16/06/25	11	NW	MIX1	NW_MIX1	0.815610089	4.423290204	0.63762904
16/06/25	11	NW	MIX1	NW_MIX1	0.811274838	4.298710517	0.619044254
16/06/25	11	NW	MIX1	NW_MIX1	0.804715305	4.120728986	0.651279309
16/06/25	11	NW	MIX1	NW_MIX1	0.80920409	4.253163452	0.628766109
16/06/25	11	NW	MIX1	NW_MIX1	0.810377315	4.273630631	0.665912239
16/06/25	11	NW	MIX1	NW_MIX1	0.812099497	4.326771834	0.601892553
16/06/25	11	NW	MIXR	NW_MIXR	0.825319575	4.373732517	0.652786983
16/06/25	11	NW	MIXR	NW_MIXR	0.816387441	4.446250556	0.660422013
16/06/25	11	NW	MIXR	NW_MIXR	0.810084463	4.265498644	0.64806803
16/06/25	11	NW	MIXR	NW_MIXR	0.812505861	4.333500053	0.65527793
16/06/25	11	NW	MIXR	NW_MIXR	0.815236902	4.417608442	0.647350813
16/06/25	11	NW	MIXR	NW_MIXR	0.820073176	4.557814982	0.656275305
